2 1 0 20.1 1.72 0 43.9101 91.7417 0 43.9101 91.7417 0 0 0 0 0 0 0 
1 1 0 20.08 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 20.06 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 20.02 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.97 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.92 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.87 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.82 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.77 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.72 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.67 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.62 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.57 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.52 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.47 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.42 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.37 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.32 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.27 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.22 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.17 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.12 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.07 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 19.02 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.97 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.92 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.87 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.82 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.77 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.72 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.67 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.62 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.57 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.52 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.47 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.42 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.37 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.32 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.27 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.22 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.17 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.12 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.07 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 18.02 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.97 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.92 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.87 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.82 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.77 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.72 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.67 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.62 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.57 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.52 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.47 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.42 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.37 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.32 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.27 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.22 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.17 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.12 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.07 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 17.02 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.97 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.92 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.87 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.82 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.77 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.72 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.67 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.62 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.57 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.52 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.47 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.42 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.37 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.32 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
1 1 0 16.27 1.72 28.0535 43.9101 91.7417 0 43.9101 91.7417 0 0.527647 0.120194 0.527647 -0.120194 0.846482 0 
