172.504 1.1 1.1 2 6 1
172.523 1.09755 1.09755 2 6 1
172.533 1.09634 1.09634 2 6 1
172.542 1.09512 1.09512 2 6 1
172.552 1.09391 1.09391 2 6 1
172.562 1.0927 1.0927 2 6 1
172.571 1.0915 1.0915 2 6 1
172.581 1.09029 1.09029 2 6 1
172.591 1.08909 1.08909 2 6 1
172.601 1.0879 1.0879 2 6 1
172.61 1.0867 1.0867 2 6 1
172.62 1.08551 1.08551 2 6 1
172.63 1.08432 1.08432 2 6 1
172.639 1.08313 1.08313 2 6 1
172.649 1.08195 1.08195 2 6 1
172.659 1.08077 1.08077 2 6 1
172.668 1.07959 1.07959 2 6 1
172.678 1.07841 1.07841 2 6 1
172.688 1.07724 1.07724 2 6 1
172.698 1.07607 1.07607 2 6 1
172.707 1.0749 1.0749 2 6 1
172.717 1.07374 1.07374 2 6 1
172.727 1.07257 1.07257 2 6 1
172.736 1.07141 1.07141 2 6 1
172.746 1.07026 1.07026 2 6 1
172.756 1.0691 1.0691 2 6 1
172.765 1.06795 1.06795 2 6 1
172.775 1.0668 1.0668 2 6 1
172.785 1.06565 1.06565 2 6 1
172.795 1.06451 1.06451 2 6 1
172.804 1.06337 1.06337 2 6 1
172.814 1.06223 1.06223 2 6 1
172.824 1.06109 1.06109 2 6 1
172.833 1.05996 1.05996 2 6 1
172.843 1.05882 1.05882 2 6 1
172.853 1.0577 1.0577 2 6 1
172.863 1.05657 1.05657 2 6 1
172.872 1.05544 1.05544 2 6 1
172.882 1.05432 1.05432 2 6 1
172.892 1.0532 1.0532 2 6 1
172.901 1.05209 1.05209 2 6 1
172.911 1.05097 1.05097 2 6 1
172.921 1.04986 1.04986 2 6 1
172.931 1.04875 1.04875 2 6 1
172.94 1.04765 1.04765 2 6 1
172.95 1.04654 1.04654 2 6 1
172.96 1.04544 1.04544 2 6 1
172.97 1.04434 1.04434 2 6 1
172.979 1.04324 1.04324 2 6 1
172.989 1.04215 1.04215 2 6 1
172.999 1.04106 1.04106 2 6 1
173.008 1.03997 1.03997 2 6 1
173.018 1.03888 1.03888 2 6 1
173.028 1.03779 1.03779 2 6 1
173.038 1.03671 1.03671 2 6 1
173.047 1.03563 1.03563 2 6 1
173.057 1.03455 1.03455 2 6 1
173.067 1.03348 1.03348 2 6 1
173.077 1.0324 1.0324 2 6 1
173.086 1.03133 1.03133 2 6 1
173.096 1.03027 1.03027 2 6 1
173.106 1.0292 1.0292 2 6 1
173.116 1.02814 1.02814 2 6 1
173.125 1.02707 1.02707 2 6 1
173.135 1.02601 1.02601 2 6 1
173.145 1.02496 1.02496 2 6 1
173.155 1.0239 1.0239 2 6 1
173.164 1.02285 1.02285 2 6 1
173.174 1.0218 1.0218 2 6 1
173.184 1.02075 1.02075 2 6 1
173.194 1.01971 1.01971 2 6 1
173.203 1.01866 1.01866 2 6 1
173.213 1.01762 1.01762 2 6 1
173.223 1.01658 1.01658 2 6 1
173.233 1.01555 1.01555 2 6 1
173.242 1.01451 1.01451 2 6 1
173.252 1.01348 1.01348 2 6 1
173.262 1.01245 1.01245 2 6 1
173.272 1.01142 1.01142 2 6 1
173.281 1.0104 1.0104 2 6 1
173.291 1.00937 1.00937 2 6 1
173.301 1.00835 1.00835 2 6 1
173.311 1.00733 1.00733 2 6 1
173.32 1.00632 1.00632 2 6 1
173.33 1.0053 1.0053 2 6 1
173.34 1.00429 1.00429 2 6 1
173.35 1.00328 1.00328 2 6 1
173.359 1.00227 1.00227 2 6 1
173.369 1.00126 1.00126 2 6 1
173.379 1.00026 1.00026 2 6 1
173.389 0.999257 0.999257 2 6 1
173.399 0.998257 0.998257 2 6 1
173.408 0.997259 0.997259 2 6 1
173.418 0.996264 0.996264 2 6 1
173.428 0.99527 0.99527 2 6 1
173.438 0.994279 0.994279 2 6 1
173.447 0.99329 0.99329 2 6 1
173.457 0.992302 0.992302 2 6 1
173.467 0.991317 0.991317 2 6 1
173.477 0.990334 0.990334 2 6 1
173.486 0.989353 0.989353 2 6 1
173.496 0.988374 0.988374 2 6 1
173.506 0.987397 0.987397 2 6 1
173.516 0.986422 0.986422 2 6 1
173.526 0.985449 0.985449 2 6 1
173.535 0.984478 0.984478 2 6 1
173.545 0.983509 0.983509 2 6 1
173.555 0.982542 0.982542 2 6 1
173.565 0.981577 0.981577 2 6 1
173.574 0.980614 0.980614 2 6 1
173.584 0.979653 0.979653 2 6 1
