163.678 1 1 2 3 1
163.698 0.996062 0.996062 2 3 1
163.708 0.994109 0.994109 2 3 1
163.717 0.992163 0.992163 2 3 1
163.727 0.990225 0.990225 2 3 1
163.737 0.988294 0.988294 2 3 1
163.747 0.986371 0.986371 2 3 1
163.756 0.984455 0.984455 2 3 1
163.766 0.982546 0.982546 2 3 1
163.776 0.980645 0.980645 2 3 1
163.786 0.978751 0.978751 2 3 1
163.795 0.976864 0.976864 2 3 1
163.805 0.974985 0.974985 2 3 1
163.815 0.973113 0.973113 2 3 1
163.825 0.971248 0.971248 2 3 1
163.834 0.96939 0.96939 2 3 1
163.844 0.967539 0.967539 2 3 1
163.854 0.965695 0.965695 2 3 1
163.864 0.963858 0.963858 2 3 1
163.874 0.962028 0.962028 2 3 1
163.883 0.960205 0.960205 2 3 1
163.893 0.958388 0.958388 2 3 1
163.903 0.956579 0.956579 2 3 1
163.913 0.954777 0.954777 2 3 1
163.923 0.952981 0.952981 2 3 1
163.932 0.951192 0.951192 2 3 1
163.942 0.949409 0.949409 2 3 1
163.952 0.947634 0.947634 2 3 1
163.962 0.945864 0.945864 2 3 1
163.971 0.944102 0.944102 2 3 1
163.981 0.942346 0.942346 2 3 1
163.991 0.940597 0.940597 2 3 1
164.001 0.938854 0.938854 2 3 1
164.011 0.937117 0.937117 2 3 1
164.02 0.935387 0.935387 2 3 1
164.03 0.933663 0.933663 2 3 1
164.04 0.931946 0.931946 2 3 1
164.05 0.930235 0.930235 2 3 1
164.06 0.92853 0.92853 2 3 1
164.069 0.926832 0.926832 2 3 1
164.079 0.925139 0.925139 2 3 1
164.089 0.923453 0.923453 2 3 1
164.099 0.921773 0.921773 2 3 1
164.109 0.920099 0.920099 2 3 1
164.118 0.918432 0.918432 2 3 1
164.128 0.91677 0.91677 2 3 1
164.138 0.915114 0.915114 2 3 1
164.148 0.913464 0.913464 2 3 1
164.158 0.911821 0.911821 2 3 1
164.168 0.910183 0.910183 2 3 1
164.177 0.908551 0.908551 2 3 1
164.187 0.906925 0.906925 2 3 1
164.197 0.905305 0.905305 2 3 1
164.207 0.90369 0.90369 2 3 1
