5.7643 -0.1 -0.1 2 2 1
5.76414 -0.0801839 -0.0801839 2 2 1
5.76399 -0.0603686 -0.0603686 2 2 1
5.76367 -0.0207401 -0.0207401 2 2 1
5.76327 0.0287888 0.0287888 2 2 1
5.76288 0.078308 0.078308 2 2 1
5.76247 0.127819 0.127819 2 2 1
5.76207 0.177322 0.177322 2 2 1
5.76167 0.226817 0.226817 2 2 1
5.76126 0.276305 0.276305 2 2 1
5.76086 0.325784 0.325784 2 2 1
5.76045 0.375254 0.375254 2 2 1
5.76004 0.424716 0.424716 2 2 1
5.75963 0.474169 0.474169 2 2 1
5.75921 0.523614 0.523614 2 2 1
5.7588 0.573049 0.573049 2 2 1
5.75838 0.622475 0.622475 2 2 1
5.75796 0.671891 0.671891 2 2 1
5.75754 0.721297 0.721297 2 2 1
5.75712 0.770694 0.770694 2 2 1
5.7567 0.82008 0.82008 2 2 1
5.75627 0.869456 0.869456 2 2 1
5.75584 0.918822 0.918822 2 2 1
5.75541 0.968176 0.968176 2 2 1
5.75498 1.01752 1.01752 2 2 1
5.75455 1.06685 1.06685 2 2 1
5.75412 1.11617 1.11617 2 2 1
5.75368 1.16548 1.16548 2 2 1
5.75324 1.21478 1.21478 2 2 1
5.7528 1.26406 1.26406 2 2 1
5.75236 1.31333 1.31333 2 2 1
5.75192 1.36259 1.36259 2 2 1
5.75147 1.41184 1.41184 2 2 1
5.75102 1.46107 1.46107 2 2 1
5.75057 1.51029 1.51029 2 2 1
5.75012 1.55949 1.55949 2 2 1
5.74967 1.60868 1.60868 2 2 1
5.74921 1.65786 1.65786 2 2 1
5.74875 1.70702 1.70702 2 2 1
5.74829 1.75616 1.75616 2 2 1
5.74783 1.80529 1.80529 2 2 1
5.74737 1.8544 1.8544 2 2 1
5.7469 1.9035 1.9035 2 2 1
5.74643 1.95258 1.95258 2 2 1
5.74596 2.00164 2.00164 2 2 1
5.74549 2.05068 2.05068 2 2 1
5.74502 2.09971 2.09971 2 2 1
5.74454 2.14871 2.14871 2 2 1
5.74406 2.1977 2.1977 2 2 1
5.74358 2.24667 2.24667 2 2 1
5.7431 2.29562 2.29562 2 2 1
5.74261 2.34455 2.34455 2 2 1
5.74213 2.39345 2.39345 2 2 1
5.74164 2.44234 2.44234 2 2 1
5.74115 2.4912 2.4912 2 2 1
5.74065 2.54004 2.54004 2 2 1
5.74015 2.58886 2.58886 2 2 1
5.73966 2.63765 2.63765 2 2 1
5.73915 2.68642 2.68642 2 2 1
5.73865 2.73516 2.73516 2 2 1
5.73815 2.78388 2.78388 2 2 1
5.73764 2.83257 2.83257 2 2 1
5.73713 2.88124 2.88124 2 2 1
5.73661 2.92987 2.92987 2 2 1
5.7361 2.97848 2.97848 2 2 1
5.73558 3.02706 3.02706 2 2 1
5.73506 3.07561 3.07561 2 2 1
5.73454 3.12413 3.12413 2 2 1
5.73401 3.17262 3.17262 2 2 1
5.73348 3.22108 3.22108 2 2 1
5.73295 3.2695 3.2695 2 2 1
5.73242 3.31789 3.31789 2 2 1
5.73188 3.36625 3.36625 2 2 1
5.73134 3.41457 3.41457 2 2 1
5.7308 3.46285 3.46285 2 2 1
5.73026 3.51109 3.51109 2 2 1
5.72971 3.5593 3.5593 2 2 1
5.72916 3.60747 3.60747 2 2 1
5.72861 3.6556 3.6556 2 2 1
5.72806 3.70368 3.70368 2 2 1
5.7275 3.75172 3.75172 2 2 1
5.72694 3.79972 3.79972 2 2 1
5.72638 3.84767 3.84767 2 2 1
5.72581 3.89558 3.89558 2 2 1
5.72525 3.94344 3.94344 2 2 1
5.72467 3.99125 3.99125 2 2 1
5.7241 4.03901 4.03901 2 2 1
5.72352 4.08672 4.08672 2 2 1
5.72295 4.13438 4.13438 2 2 1
5.72236 4.18198 4.18198 2 2 1
5.72178 4.22952 4.22952 2 2 1
5.72119 4.27701 4.27701 2 2 1
5.7206 4.32444 4.32444 2 2 1
5.72 4.37181 4.37181 2 2 1
5.71941 4.41912 4.41912 2 2 1
5.71881 4.46636 4.46636 2 2 1
5.71821 4.51354 4.51354 2 2 1
5.7176 4.56065 4.56065 2 2 1
5.71699 4.60769 4.60769 2 2 1
5.71638 4.65466 4.65466 2 2 1
5.71576 4.70155 4.70155 2 2 1
5.71515 4.74837 4.74837 2 2 1
5.71453 4.79512 4.79512 2 2 1
5.7139 4.84178 4.84178 2 2 1
5.71328 4.88836 4.88836 2 2 1
5.71265 4.93486 4.93486 2 2 1
5.71201 4.98127 4.98127 2 2 1
5.71138 5.0276 5.0276 2 2 1
5.71074 5.07383 5.07383 2 2 1
5.7101 5.11997 5.11997 2 2 1
5.70945 5.16601 5.16601 2 2 1
5.7088 5.21196 5.21196 2 2 1
5.70815 5.2578 5.2578 2 2 1
5.7075 5.30354 5.30354 2 2 1
5.70684 5.34917 5.34917 2 2 1
5.70618 5.3947 5.3947 2 2 1
5.70552 5.44011 5.44011 2 2 1
5.70485 5.4854 5.4854 2 2 1
5.70419 5.53058 5.53058 2 2 1
5.70351 5.57563 5.57563 2 2 1
5.70284 5.62056 5.62056 2 2 1
5.70216 5.66536 5.66536 2 2 1
5.70148 5.71003 5.71003 2 2 1
5.7008 5.75456 5.75456 2 2 1
5.70011 5.79895 5.79895 2 2 1
5.69942 5.84321 5.84321 2 2 1
5.69873 5.88731 5.88731 2 2 1
5.69804 5.93127 5.93127 2 2 1
5.69734 5.97507 5.97507 2 2 1
5.69664 6.01872 6.01872 2 2 1
5.69594 6.0622 6.0622 2 2 1
5.69523 6.10552 6.10552 2 2 1
5.69452 6.14867 6.14867 2 2 1
5.69381 6.19165 6.19165 2 2 1
5.6931 6.23445 6.23445 2 2 1
5.69238 6.27708 6.27708 2 2 1
5.69167 6.31951 6.31951 2 2 1
5.69095 6.36175 6.36175 2 2 1
5.69022 6.40381 6.40381 2 2 1
5.6895 6.44566 6.44566 2 2 1
5.68877 6.48731 6.48731 2 2 1
5.68804 6.52876 6.52876 2 2 1
5.68731 6.56999 6.56999 2 2 1
5.68658 6.61101 6.61101 2 2 1
5.68585 6.65181 6.65181 2 2 1
5.68511 6.69239 6.69239 2 2 1
5.68437 6.73273 6.73273 2 2 1
5.68363 6.77285 6.77285 2 2 1
5.68289 6.81273 6.81273 2 2 1
5.68215 6.85236 6.85236 2 2 1
5.68141 6.89176 6.89176 2 2 1
5.68066 6.9309 6.9309 2 2 1
5.67991 6.96979 6.96979 2 2 1
5.67917 7.00842 7.00842 2 2 1
5.67842 7.04679 7.04679 2 2 1
5.67767 7.08489 7.08489 2 2 1
5.67692 7.12273 7.12273 2 2 1
