5.69587 20.1 20.1 2 2 1
5.69576 20.0804 20.0804 2 2 1
5.69565 20.0608 20.0608 2 2 1
5.69542 20.0216 20.0216 2 2 1
5.69515 19.9727 19.9727 2 2 1
5.69487 19.9237 19.9237 2 2 1
5.69459 19.8748 19.8748 2 2 1
5.6943 19.8258 19.8258 2 2 1
5.69402 19.7769 19.7769 2 2 1
5.69374 19.728 19.728 2 2 1
5.69346 19.6792 19.6792 2 2 1
5.69317 19.6303 19.6303 2 2 1
5.69289 19.5814 19.5814 2 2 1
5.6926 19.5326 19.5326 2 2 1
5.69231 19.4838 19.4838 2 2 1
5.69203 19.4349 19.4349 2 2 1
5.69174 19.3861 19.3861 2 2 1
5.69145 19.3374 19.3374 2 2 1
5.69116 19.2886 19.2886 2 2 1
5.69087 19.2398 19.2398 2 2 1
5.69058 19.1911 19.1911 2 2 1
5.69028 19.1424 19.1424 2 2 1
5.68999 19.0937 19.0937 2 2 1
5.68969 19.045 19.045 2 2 1
5.6894 18.9963 18.9963 2 2 1
5.6891 18.9477 18.9477 2 2 1
5.68881 18.899 18.899 2 2 1
5.68851 18.8504 18.8504 2 2 1
5.68821 18.8018 18.8018 2 2 1
5.68791 18.7532 18.7532 2 2 1
5.68761 18.7047 18.7047 2 2 1
5.68731 18.6561 18.6561 2 2 1
5.68701 18.6076 18.6076 2 2 1
5.6867 18.5591 18.5591 2 2 1
5.6864 18.5106 18.5106 2 2 1
5.6861 18.4621 18.4621 2 2 1
5.68579 18.4137 18.4137 2 2 1
5.68548 18.3653 18.3653 2 2 1
5.68518 18.3169 18.3169 2 2 1
5.68487 18.2685 18.2685 2 2 1
5.68456 18.2201 18.2201 2 2 1
5.68425 18.1718 18.1718 2 2 1
5.68394 18.1234 18.1234 2 2 1
5.68363 18.0752 18.0752 2 2 1
5.68331 18.0269 18.0269 2 2 1
5.683 17.9786 17.9786 2 2 1
5.68268 17.9304 17.9304 2 2 1
5.68237 17.8822 17.8822 2 2 1
5.68205 17.834 17.834 2 2 1
5.68173 17.7859 17.7859 2 2 1
5.68142 17.7378 17.7378 2 2 1
5.6811 17.6896 17.6896 2 2 1
5.68078 17.6416 17.6416 2 2 1
5.68045 17.5935 17.5935 2 2 1
5.68013 17.5455 17.5455 2 2 1
5.67981 17.4975 17.4975 2 2 1
5.67948 17.4495 17.4495 2 2 1
5.67916 17.4016 17.4016 2 2 1
5.67883 17.3537 17.3537 2 2 1
5.67851 17.3058 17.3058 2 2 1
5.67818 17.258 17.258 2 2 1
5.67785 17.2102 17.2102 2 2 1
5.67752 17.1624 17.1624 2 2 1
5.67719 17.1146 17.1146 2 2 1
5.67685 17.0669 17.0669 2 2 1
5.67652 17.0192 17.0192 2 2 1
5.67619 16.9715 16.9715 2 2 1
5.67585 16.9239 16.9239 2 2 1
5.67552 16.8763 16.8763 2 2 1
5.67518 16.8288 16.8288 2 2 1
5.67484 16.7813 16.7813 2 2 1
5.6745 16.7338 16.7338 2 2 1
5.67416 16.6863 16.6863 2 2 1
5.67382 16.6389 16.6389 2 2 1
5.67348 16.5915 16.5915 2 2 1
5.67313 16.5442 16.5442 2 2 1
5.67279 16.4969 16.4969 2 2 1
5.67244 16.4496 16.4496 2 2 1
5.6721 16.4024 16.4024 2 2 1
5.67175 16.3552 16.3552 2 2 1
5.6714 16.3081 16.3081 2 2 1
5.67105 16.261 16.261 2 2 1
5.6707 16.214 16.214 2 2 1
5.67035 16.167 16.167 2 2 1
5.67 16.12 16.12 2 2 1
5.66964 16.0731 16.0731 2 2 1
5.66929 16.0262 16.0262 2 2 1
5.66893 15.9794 15.9794 2 2 1
5.66858 15.9326 15.9326 2 2 1
5.66822 15.8859 15.8859 2 2 1
5.66786 15.8392 15.8392 2 2 1
5.6675 15.7926 15.7926 2 2 1
5.66714 15.746 15.746 2 2 1
5.66677 15.6995 15.6995 2 2 1
5.66641 15.653 15.653 2 2 1
5.66605 15.6066 15.6066 2 2 1
5.66568 15.5602 15.5602 2 2 1
5.66531 15.5139 15.5139 2 2 1
5.66495 15.4677 15.4677 2 2 1
5.66458 15.4215 15.4215 2 2 1
5.66421 15.3753 15.3753 2 2 1
5.66384 15.3293 15.3293 2 2 1
5.66347 15.2833 15.2833 2 2 1
5.66309 15.2373 15.2373 2 2 1
5.66272 15.1914 15.1914 2 2 1
5.66234 15.1456 15.1456 2 2 1
5.66197 15.0998 15.0998 2 2 1
5.66159 15.0541 15.0541 2 2 1
5.66121 15.0085 15.0085 2 2 1
5.66083 14.9629 14.9629 2 2 1
5.66045 14.9174 14.9174 2 2 1
5.66007 14.872 14.872 2 2 1
5.65969 14.8266 14.8266 2 2 1
5.6593 14.7813 14.7813 2 2 1
5.65892 14.7361 14.7361 2 2 1
5.65853 14.691 14.691 2 2 1
5.65815 14.6459 14.6459 2 2 1
5.65776 14.6009 14.6009 2 2 1
5.65737 14.556 14.556 2 2 1
5.65698 14.5112 14.5112 2 2 1
5.65659 14.4665 14.4665 2 2 1
5.6562 14.4218 14.4218 2 2 1
5.65581 14.3772 14.3772 2 2 1
5.65541 14.3327 14.3327 2 2 1
5.65502 14.2883 14.2883 2 2 1
5.65462 14.244 14.244 2 2 1
5.65422 14.1998 14.1998 2 2 1
5.65383 14.1556 14.1556 2 2 1
5.65343 14.1116 14.1116 2 2 1
5.65303 14.0676 14.0676 2 2 1
5.65263 14.0237 14.0237 2 2 1
5.65222 13.98 13.98 2 2 1
5.65182 13.9363 13.9363 2 2 1
5.65142 13.8927 13.8927 2 2 1
5.65101 13.8493 13.8493 2 2 1
5.65061 13.8059 13.8059 2 2 1
5.6502 13.7626 13.7626 2 2 1
5.64979 13.7195 13.7195 2 2 1
5.64939 13.6764 13.6764 2 2 1
5.64898 13.6335 13.6335 2 2 1
5.64857 13.5906 13.5906 2 2 1
5.64816 13.5479 13.5479 2 2 1
5.64774 13.5053 13.5053 2 2 1
5.64733 13.4628 13.4628 2 2 1
5.64692 13.4204 13.4204 2 2 1
5.6465 13.3782 13.3782 2 2 1
5.64609 13.336 13.336 2 2 1
5.64567 13.294 13.294 2 2 1
5.64526 13.2521 13.2521 2 2 1
5.64484 13.2104 13.2104 2 2 1
5.64442 13.1687 13.1687 2 2 1
5.644 13.1272 13.1272 2 2 1
5.64358 13.0858 13.0858 2 2 1
5.64316 13.0446 13.0446 2 2 1
5.64274 13.0034 13.0034 2 2 1
5.64232 12.9624 12.9624 2 2 1
5.6419 12.9216 12.9216 2 2 1
5.64147 12.8809 12.8809 2 2 1
5.64105 12.8403 12.8403 2 2 1
5.64062 12.7999 12.7999 2 2 1
5.6402 12.7596 12.7596 2 2 1
5.63977 12.7195 12.7195 2 2 1
5.63935 12.6795 12.6795 2 2 1
5.63892 12.6396 12.6396 2 2 1
5.63849 12.5999 12.5999 2 2 1
5.63807 12.5604 12.5604 2 2 1
5.63764 12.521 12.521 2 2 1
5.63721 12.4817 12.4817 2 2 1
5.63678 12.4427 12.4427 2 2 1
5.63635 12.4038 12.4038 2 2 1
5.63592 12.365 12.365 2 2 1
5.63549 12.3264 12.3264 2 2 1
5.63506 12.288 12.288 2 2 1
5.63463 12.2497 12.2497 2 2 1
5.6342 12.2116 12.2116 2 2 1
5.63377 12.1737 12.1737 2 2 1
5.63334 12.1359 12.1359 2 2 1
5.6329 12.0983 12.0983 2 2 1
5.63247 12.0609 12.0609 2 2 1
5.63204 12.0237 12.0237 2 2 1
5.63161 11.9866 11.9866 2 2 1
5.63117 11.9497 11.9497 2 2 1
5.63074 11.913 11.913 2 2 1
5.63031 11.8765 11.8765 2 2 1
5.62987 11.8401 11.8401 2 2 1
5.62944 11.8039 11.8039 2 2 1
5.62901 11.768 11.768 2 2 1
5.62858 11.7322 11.7322 2 2 1
5.62814 11.6965 11.6965 2 2 1
5.62771 11.6611 11.6611 2 2 1
5.62728 11.6259 11.6259 2 2 1
5.62684 11.5908 11.5908 2 2 1
5.62641 11.556 11.556 2 2 1
5.62598 11.5213 11.5213 2 2 1
5.62555 11.4869 11.4869 2 2 1
5.62511 11.4526 11.4526 2 2 1
5.62468 11.4185 11.4185 2 2 1
5.62425 11.3847 11.3847 2 2 1
5.62382 11.351 11.351 2 2 1
5.62339 11.3175 11.3175 2 2 1
5.62296 11.2842 11.2842 2 2 1
5.62253 11.2511 11.2511 2 2 1
5.6221 11.2182 11.2182 2 2 1
5.62167 11.1856 11.1856 2 2 1
5.62124 11.1531 11.1531 2 2 1
5.62081 11.1208 11.1208 2 2 1
5.62038 11.0887 11.0887 2 2 1
5.61995 11.0569 11.0569 2 2 1
5.61952 11.0252 11.0252 2 2 1
5.6191 10.9937 10.9937 2 2 1
5.61867 10.9625 10.9625 2 2 1
5.61825 10.9314 10.9314 2 2 1
5.61782 10.9006 10.9006 2 2 1
5.6174 10.8699 10.8699 2 2 1
5.61697 10.8395 10.8395 2 2 1
5.61655 10.8093 10.8093 2 2 1
5.61613 10.7792 10.7792 2 2 1
5.61571 10.7494 10.7494 2 2 1
5.61529 10.7198 10.7198 2 2 1
5.61487 10.6904 10.6904 2 2 1
5.61445 10.6612 10.6612 2 2 1
5.61403 10.6322 10.6322 2 2 1
5.61361 10.6034 10.6034 2 2 1
5.61319 10.5749 10.5749 2 2 1
5.61278 10.5465 10.5465 2 2 1
5.61236 10.5183 10.5183 2 2 1
5.61195 10.4904 10.4904 2 2 1
5.61153 10.4626 10.4626 2 2 1
5.61112 10.4351 10.4351 2 2 1
5.61071 10.4077 10.4077 2 2 1
5.6103 10.3806 10.3806 2 2 1
5.60989 10.3536 10.3536 2 2 1
5.60948 10.3269 10.3269 2 2 1
5.60907 10.3004 10.3004 2 2 1
5.60867 10.274 10.274 2 2 1
5.60826 10.2479 10.2479 2 2 1
5.60786 10.222 10.222 2 2 1
5.60745 10.1963 10.1963 2 2 1
5.60705 10.1707 10.1707 2 2 1
5.60665 10.1454 10.1454 2 2 1
5.60625 10.1203 10.1203 2 2 1
5.60585 10.0953 10.0953 2 2 1
5.60545 10.0706 10.0706 2 2 1
5.60506 10.0461 10.0461 2 2 1
5.60466 10.0217 10.0217 2 2 1
5.60427 9.99755 9.99755 2 2 1
5.60388 9.97359 9.97359 2 2 1
5.60348 9.94982 9.94982 2 2 1
5.60309 9.92624 9.92624 2 2 1
5.6027 9.90285 9.90285 2 2 1
5.60232 9.87966 9.87966 2 2 1
5.60193 9.85665 9.85665 2 2 1
5.60154 9.83382 9.83382 2 2 1
5.60116 9.81119 9.81119 2 2 1
5.60077 9.78873 9.78873 2 2 1
5.60039 9.76647 9.76647 2 2 1
5.60001 9.74438 9.74438 2 2 1
5.59963 9.72248 9.72248 2 2 1
5.59925 9.70076 9.70076 2 2 1
5.59888 9.67922 9.67922 2 2 1
5.5985 9.65785 9.65785 2 2 1
5.59813 9.63666 9.63666 2 2 1
5.59775 9.61565 9.61565 2 2 1
5.59738 9.59482 9.59482 2 2 1
5.59701 9.57416 9.57416 2 2 1
5.59664 9.55367 9.55367 2 2 1
